good_nav_pix,tot_nav_pix,fidelity,Rover.pitch,Rover.roll
411,434,94.7,359.9564,358.8178
393,422,93.1,359.9841,358.8076
393,422,93.1,359.9841,358.8076
381,407,93.6,359.9887,358.959
362,393,92.1,359.9878,358.9759
359,390,92.1,-0.0026,358.9994
337,383,88.0,0.0092,358.9441
337,383,88.0,0.0092,358.9441
345,388,88.9,0.0071,358.9092
352,397,88.7,0.0091,358.8925
347,389,89.2,0.0038,358.8999
331,368,89.9,0.0009,358.9048
335,372,90.1,-0.0007,358.9104
320,359,89.1,0.011,358.9012
320,359,89.1,0.011,358.9012
327,367,89.1,0.011,358.9009
322,358,89.9,0.0066,358.9046
325,369,88.1,0.0065,358.909
325,369,88.1,0.0065,358.909
313,359,87.2,0.0064,358.9135
317,365,86.8,0.0064,358.9173
318,372,85.5,0.0063,358.9196
323,377,85.7,0.0064,358.9203
316,369,85.6,0.0066,358.9176
316,369,85.6,0.0066,358.9176
312,363,86.0,0.0108,358.914
299,366,81.7,0.0069,358.9123
297,363,81.8,0.0069,358.91
296,358,82.7,0.0068,358.908
296,358,82.7,0.0068,358.908
296,365,81.1,0.0108,358.9098
293,365,80.3,0.0108,358.9111
283,373,75.9,0.0067,358.9124
292,413,70.7,0.0067,358.9132
292,413,70.7,0.0067,358.9132
286,397,72.0,0.0106,358.9131
273,397,68.8,0.0067,358.9123
256,374,68.4,0.0067,358.9097
256,374,68.4,0.0067,358.9097
256,374,68.4,0.0067,358.9097
240,365,65.8,359.8729,358.8051
234,377,62.1,359.5943,358.613
234,377,62.1,359.5943,358.613
190,285,66.7,358.967,358.076
128,185,69.2,357.8896,357.1842
109,149,73.2,356.9965,356.4755
77,103,74.8,355.5914,355.4207
65,93,69.9,354.9601,355.1573
65,93,69.9,354.9601,355.1573
59,88,67.0,354.0289,354.6227
21,41,51.2,351.159,352.9904
21,41,51.2,351.159,352.9904
16,33,48.5,349.9945,352.4554
15,32,46.9,349.1306,352.4265
9,25,36.0,348.2977,352.4937
3,15,20.0,346.6266,353.7548
3,15,20.0,346.6266,353.7548
1,9,11.1,346.2965,354.488
1,10,10.0,345.5939,355.8658
0,8,0.0,345.2383,356.5043
0,8,0.0,345.0393,357.0555
0,6,0.0,344.966,357.3939
0,6,0.0,344.966,357.3939
0,6,0.0,345.1739,357.4844
0,5,0.0,345.5675,357.0363
0,7,0.0,346.6305,355.9398
0,6,0.0,347.6453,355.4844
0,6,0.0,347.6453,355.4844
1,11,9.1,349.5501,354.9847
5,22,22.7,353.6132,354.3883
5,22,22.7,353.6132,354.3883
9,26,34.6,355.5152,354.1202
33,54,61.1,358.6278,353.6598
117,142,82.4,1.8046,353.4394
117,142,82.4,1.8046,353.4394
344,963,35.7,3.4272,353.8712
416,3339,12.5,5.6282,354.6116
433,5943,7.3,6.8584,355.115
348,7654,4.5,7.7201,355.3117
348,7654,4.5,7.7201,355.3117
336,8116,4.1,8.6427,355.4494
501,5526,9.1,9.0335,355.2145
501,5526,9.1,9.0335,355.2145
513,5054,10.2,8.8159,355.0169
511,4975,10.3,8.0575,354.592
505,6301,8.0,7.298,354.257
392,7810,5.0,6.3245,353.895
343,7439,4.6,4.4742,353.3054
343,7439,4.6,4.4742,353.3054
438,5348,8.2,2.9788,352.8926
415,3542,11.7,1.3254,352.5173
357,2217,16.1,359.0716,352.9704
197,425,46.4,357.901,353.5934
197,425,46.4,357.901,353.5934
114,160,71.2,356.8683,354.3937
16,46,34.8,354.9595,357.045
16,46,34.8,354.9595,357.045
12,46,26.1,354.1642,358.6564
6,29,20.7,353.7042,359.4142
3,28,10.7,353.3727,0.4447
3,28,10.7,353.3727,0.4447
0,22,0.0,353.2863,0.9699
0,20,0.0,353.3191,1.4617
1,21,4.8,353.7286,1.6691
1,21,4.8,353.7286,1.6691
0,22,0.0,354.0061,1.3602
2,23,8.7,354.5708,0.7294
4,27,14.8,354.9857,0.1333
7,34,20.6,355.6688,359.1421
7,34,20.6,355.6688,359.1421
12,40,30.0,356.2172,358.4737
199,244,81.6,357.9139,356.8116
199,244,81.6,357.9139,356.8116
387,692,55.9,359.215,356.0663
1654,3237,51.1,1.5143,355.3918
1654,3237,51.1,1.5143,355.3918
2046,4024,50.8,1.8818,355.4218
2099,4120,50.9,2.07,355.6004
2165,4373,49.5,1.5759,355.9412
2165,4373,49.5,1.5759,355.9412
2169,4209,51.5,1.04,356.0006
2148,4137,51.9,0.1645,356.1889
2215,4173,53.1,359.6453,356.3557
2215,4173,53.1,359.6453,356.3557
2194,4138,53.0,359.007,356.6685
1372,1653,83.0,358.0425,357.6781
1372,1653,83.0,358.0425,357.6781
1042,1101,94.6,357.7721,358.0906
287,339,84.7,357.3307,358.501
287,339,84.7,357.3307,358.501
257,306,84.0,357.2827,358.645
235,282,83.3,357.3179,358.674
234,282,83.0,357.4099,358.6241
234,282,83.0,357.4099,358.6241
256,306,83.7,357.657,358.5059
751,808,92.9,358.2362,358.064
751,808,92.9,358.2362,358.064
975,1034,94.3,358.65,357.674
1965,2830,69.4,358.9843,357.3427
2577,4469,57.7,359.1377,357.1852
2581,4683,55.1,359.2521,357.0734
2581,4683,55.1,359.2521,357.0734
2611,4727,55.2,359.3154,356.9855
2602,4682,55.6,359.2935,356.977
2606,4680,55.7,359.1265,357.1057
2606,4680,55.7,359.1265,357.1057
2615,4672,56.0,358.8985,357.345
1539,1844,83.5,358.2132,357.9543
1539,1844,83.5,358.2132,357.9543
1092,1151,94.9,358.0728,358.123
619,678,91.3,358.0581,358.2967
619,678,91.3,358.0581,358.2967
627,683,91.8,358.2079,358.2244
882,940,93.8,358.3749,358.0309
1256,1313,95.7,358.6173,357.8136
1256,1313,95.7,358.6173,357.8136
1879,2510,74.9,358.748,357.6452
2765,4439,62.3,358.9879,357.5779
2765,4439,62.3,358.9879,357.5779
2767,4534,61.0,358.9859,357.6397
2722,4404,61.8,358.9171,357.7721
2428,3736,65.0,358.8662,357.8705
2428,3736,65.0,358.8662,357.8705
2229,3243,68.7,358.8203,357.9988
1812,2034,89.1,358.933,358.2457
1812,2034,89.1,358.933,358.2457
1801,2004,89.9,359.0435,358.3204
1990,2286,87.1,359.4431,358.5253
1990,2286,87.1,359.4431,358.5253
2145,2712,79.1,359.5543,358.6069
1976,2161,91.4,359.5455,358.7846
1976,2161,91.4,359.5455,358.7846
1907,1995,95.6,359.5742,358.8457
1933,1987,97.3,359.7645,358.9766
1933,1987,97.3,359.7645,358.9766
2003,2069,96.8,359.8756,359.0126
2087,2242,93.1,0.0312,359.0665
2308,2676,86.2,0.12,359.0996
2308,2676,86.2,0.12,359.0996
2465,2909,84.7,0.2928,359.1216
3072,4767,64.4,0.3995,359.0983
3305,6286,52.6,0.5756,359.0254
3305,6286,52.6,0.5756,359.0254
3301,6331,52.1,0.6877,358.9743
3297,6477,50.9,0.8476,358.9119
3297,6477,50.9,0.8476,358.9119
3321,6497,51.1,0.8737,358.9026
3239,6394,50.7,0.9168,358.8985
3234,6435,50.3,0.941,358.8975
3234,6435,50.3,0.941,358.8975
3294,6523,50.5,1.0357,358.8831
3300,6592,50.1,1.1242,358.8658
3328,6645,50.1,1.2891,358.8433
3328,6645,50.1,1.2891,358.8433
3345,6634,50.4,1.341,358.8561
3302,6573,50.2,1.3116,358.8285
3284,6551,50.1,1.2435,358.7664
3255,6530,49.8,1.1926,358.7039
3255,6530,49.8,1.1926,358.7039
3246,6531,49.7,1.2468,358.6761
3246,6522,49.8,1.3068,358.6766
3236,6503,49.8,1.3457,358.6919
3236,6503,49.8,1.3457,358.6919
3218,6477,49.7,1.3559,358.7
3187,6406,49.8,1.3224,358.7098
3123,6290,49.7,1.3123,358.6918
3123,6290,49.7,1.3123,358.6918
3093,6259,49.4,1.2914,358.6829
3021,6113,49.4,1.3023,358.7147
3021,6113,49.4,1.3023,358.7147
2994,6082,49.2,1.3199,358.7163
2910,5930,49.1,1.2806,358.7317
2910,5930,49.1,1.2806,358.7317
2896,5877,49.3,1.2798,358.7581
2832,5783,49.0,1.2981,358.946
2832,5783,49.0,1.2981,358.946
2849,5822,48.9,1.2417,359.0562
2813,5797,48.5,1.1288,359.1808
2813,5797,48.5,1.1288,359.1808
2797,5786,48.3,1.0986,359.2666
2783,5787,48.1,1.0584,359.3772
2778,5825,47.7,1.0513,359.4548
2778,5825,47.7,1.0513,359.4548
2761,5801,47.6,1.0351,359.5747
2737,5783,47.3,1.0206,359.6423
2736,5800,47.2,1.002,359.6953
2736,5800,47.2,1.002,359.6953
2751,5539,49.7,1.0017,359.6634
2758,5838,47.2,0.9924,359.5934
2776,5955,46.6,0.9653,359.5137
2776,5955,46.6,0.9653,359.5137
2720,5828,46.7,0.9479,359.3906
2691,5861,45.9,0.927,359.3169
2714,5905,46.0,0.9063,359.2039
2714,5905,46.0,0.9063,359.2039
2733,6011,45.5,0.8891,359.1007
2707,5991,45.2,0.8729,359.0485
2719,6028,45.1,0.8599,359.0164
2719,6028,45.1,0.8599,359.0164
2705,6044,44.8,0.8221,359.0157
2683,6036,44.4,0.7978,359.0302
2674,6023,44.4,0.7715,359.0751
2658,5967,44.5,0.7432,359.1183
2658,5967,44.5,0.7432,359.1183
2622,5958,44.0,0.7032,359.2057
2630,6006,43.8,0.6809,359.2669
2618,6007,43.6,0.6583,359.3815
2618,6007,43.6,0.6583,359.3815
2644,6038,43.8,0.5832,359.5487
2581,3264,79.1,0.5288,359.6499
2171,2233,97.2,0.478,359.7438
2171,2233,97.2,0.478,359.7438
1945,1986,97.9,0.3935,359.881
1617,1656,97.6,0.3378,359.9629
1420,1461,97.2,0.2585,0.071
1420,1461,97.2,0.2585,0.071
1207,1246,96.9,0.2148,0.1301
1062,1095,97.0,0.1688,0.1999
896,921,97.3,0.1484,0.233
896,921,97.3,0.1484,0.233
849,871,97.5,0.1272,0.2639
816,834,97.8,0.1211,0.2727
814,827,98.4,0.1228,0.2693
838,848,98.8,0.1316,0.2567
838,848,98.8,0.1316,0.2567
869,872,99.7,0.1594,0.2263
936,937,99.9,0.1798,0.1982
1001,1001,100.0,0.2168,0.1422
1001,1001,100.0,0.2168,0.1422
1155,1155,100.0,0.256,0.0743
1304,1304,100.0,0.2892,0.0222
1444,1444,100.0,0.3155,359.9679
1444,1444,100.0,0.3155,359.9679
1578,1578,100.0,0.352,359.8857
2012,2012,100.0,0.4039,359.7682
2012,2012,100.0,0.4039,359.7682
2082,2082,100.0,0.402,359.7043
2179,2181,99.9,0.4038,359.6436
2301,2304,99.9,0.4052,359.6048
2301,2304,99.9,0.4052,359.6048
2369,2401,98.7,0.3848,359.5519
2432,2487,97.8,0.3742,359.5183
2431,2522,96.4,0.3521,359.4756
2431,2522,96.4,0.3521,359.4756
2402,2597,92.5,0.3367,359.4494
2393,2656,90.1,0.3104,359.4186
2312,2632,87.8,0.3021,359.4011
2312,2632,87.8,0.3021,359.4011
