good_nav_pix,tot_nav_pix,fidelity,Rover.pitch,Rover.roll
1128,1273,88.6,0.1199,359.8122
1128,1273,88.6,0.1199,359.8122
1136,1277,89.0,0.1294,359.8273
1156,1298,89.1,0.1358,359.8373
1158,1294,89.5,0.1453,359.8541
1158,1294,89.5,0.1453,359.8541
1155,1292,89.4,0.1516,359.8664
1164,1296,89.8,0.1612,359.8865
1169,1292,90.5,0.1676,359.9007
1169,1292,90.5,0.1676,359.9007
1176,1297,90.7,0.177,359.9207
1229,1354,90.8,0.183,359.9344
1260,1376,91.6,0.1917,359.9544
1260,1376,91.6,0.1917,359.9544
1250,1367,91.4,0.1971,359.9664
1274,1391,91.6,0.2045,359.9839
1265,1386,91.3,0.209,-0.0042
1265,1386,91.3,0.209,-0.0042
1278,1394,91.7,0.2135,0.0021
1319,1432,92.1,0.2152,0.0039
1319,1432,92.1,0.2152,0.0039
1337,1437,93.0,0.2145,0.0
1352,1448,93.4,0.202,-0.0002
1392,1483,93.9,0.1838,-0.001
1392,1483,93.9,0.1838,-0.001
1439,1521,94.6,0.1443,359.9941
1450,1528,94.9,0.1162,359.9878
1493,1564,95.5,0.0807,359.9734
1493,1564,95.5,0.0807,359.9734
1546,1605,96.3,0.0614,359.9625
1554,1594,97.5,0.0452,359.95
1565,1605,97.5,0.0257,359.9282
1565,1605,97.5,0.0257,359.9282
1548,1581,97.9,0.0115,359.9059
1528,1557,98.1,-0.0003,359.8906
1527,1554,98.3,359.985,359.8766
1531,1557,98.3,359.9608,359.8572
1532,1555,98.5,359.9475,359.8444
1532,1555,98.5,359.9475,359.8444
1524,1549,98.4,359.9404,359.8248
1558,1584,98.4,359.957,359.792
1558,1584,98.4,359.957,359.792
1564,1595,98.1,359.9792,359.7663
1586,1617,98.1,0.0088,359.7389
1552,1588,97.7,0.019,359.724
1552,1588,97.7,0.019,359.724
1569,1608,97.6,0.0171,359.6996
1554,1597,97.3,-0.0028,359.6749
1569,1619,96.9,359.9839,359.6568
1569,1619,96.9,359.9839,359.6568
1589,1644,96.7,359.9826,359.6456
1560,1621,96.2,359.9902,359.6263
1601,1657,96.6,0.0012,359.6141
1601,1657,96.6,0.0012,359.6141
1579,1646,95.9,0.0118,359.6017
1603,1665,96.3,0.0182,359.5957
1608,1674,96.1,0.0164,359.5875
1608,1674,96.1,0.0164,359.5875
1650,1714,96.3,0.0057,359.5852
1645,1701,96.7,359.9924,359.5881
1652,1710,96.6,359.9908,359.5927
1646,1704,96.6,-0.0036,359.6033
1646,1704,96.6,-0.0036,359.6033
1672,1723,97.0,0.0023,359.61
1692,1744,97.0,0.0014,359.6219
1724,1780,96.9,359.9936,359.6322
1724,1780,96.9,359.9936,359.6322
1771,1820,97.3,359.9854,359.6475
1785,1834,97.3,359.9857,359.658
1800,1849,97.3,359.9929,359.6715
1800,1849,97.3,359.9929,359.6715
1815,1868,97.2,0.0011,359.6789
1855,1913,97.0,0.0034,359.6927
1823,1878,97.1,-0.0033,359.7005
1823,1878,97.1,-0.0033,359.7005
1839,1893,97.1,359.9907,359.7129
1896,1948,97.3,359.9916,359.7209
1884,1931,97.6,-0.0009,359.7297
1884,1931,97.6,-0.0009,359.7297
1911,1963,97.4,0.0065,359.7347
1918,1972,97.3,0.0077,359.7399
1924,1981,97.1,0.0,359.7431
1924,1981,97.1,0.0,359.7431
1904,1963,97.0,359.9926,359.7487
1925,1982,97.1,359.993,359.7523
1944,1999,97.2,-0.0031,359.7554
1940,1998,97.1,0.0058,359.7607
1940,1998,97.1,0.0058,359.7607
1947,2010,96.9,0.0061,359.7658
1950,2010,97.0,-0.0018,359.7689
1991,2048,97.2,359.9905,359.7754
1991,2048,97.2,359.9905,359.7754
1992,2056,96.9,359.9905,359.7795
2025,2089,96.9,-0.0032,359.7856
2027,2093,96.8,0.0038,359.7898
2027,2093,96.8,0.0038,359.7898
2069,2138,96.8,0.0057,359.7981
2069,2140,96.7,-0.0012,359.8031
2128,2194,97.0,359.9807,359.8132
2126,2192,97.0,359.9691,359.8213
2126,2192,97.0,359.9691,359.8213
2162,2226,97.1,359.9612,359.833
2181,2236,97.5,359.9611,359.8379
2192,2244,97.7,359.9686,359.8444
2192,2244,97.7,359.9686,359.8444
2195,2242,97.9,359.9773,359.847
2213,2255,98.1,-0.0049,359.8497
2265,2304,98.3,0.0095,359.85
2265,2304,98.3,0.0095,359.85
2230,2266,98.4,0.0195,359.8533
2267,2302,98.5,0.017,359.8545
2269,2301,98.6,0.0017,359.8544
2302,2333,98.7,359.9913,359.8574
2302,2333,98.7,359.9913,359.8574
2318,2346,98.8,359.9844,359.8621
2379,2412,98.6,359.9918,359.8696
2379,2412,98.6,359.9918,359.8696
2383,2424,98.3,0.0046,359.8744
2397,2457,97.6,0.0199,359.8818
2420,2477,97.7,0.0263,359.8869
2420,2477,97.7,0.0263,359.8869
2431,2489,97.7,0.0225,359.8907
2419,2479,97.6,0.0121,359.8917
2431,2479,98.1,-0.0039,359.8918
2466,2506,98.4,359.9768,359.8912
2466,2506,98.4,359.9768,359.8912
2510,2537,98.9,359.9703,359.8925
2513,2546,98.7,359.9709,359.8925
2519,2548,98.9,359.9788,359.8936
2519,2548,98.9,359.9788,359.8936
2570,2597,99.0,359.9876,359.8939
2569,2596,99.0,-0.0012,359.8922
2605,2623,99.3,0.0179,359.893
2605,2623,99.3,0.0179,359.893
2624,2645,99.2,0.0372,359.8957
2622,2642,99.2,0.0452,359.8975
2623,2655,98.8,0.0389,359.8992
2677,2719,98.5,0.0179,359.8984
2677,2719,98.5,0.0179,359.8984
2661,2701,98.5,0.0025,359.8954
2688,2724,98.7,359.989,359.8914
2683,2719,98.7,359.9864,359.8886
2683,2719,98.7,359.9864,359.8886
2699,2742,98.4,359.9903,359.8815
2668,2711,98.4,-0.0029,359.8752
2668,2714,98.3,0.0095,359.8685
2668,2714,98.3,0.0095,359.8685
2739,2794,98.0,0.0182,359.8643
2689,2758,97.5,0.041,359.8537
2689,2758,97.5,0.041,359.8537
2681,2758,97.2,0.0334,359.8482
2695,2785,96.8,0.0199,359.8404
2702,2804,96.4,0.0056,359.831
2702,2804,96.4,0.0056,359.831
2689,2771,97.0,359.9928,359.8136
2681,2795,95.9,-0.0006,359.7833
2681,2795,95.9,-0.0006,359.7833
2700,2822,95.7,0.0084,359.7663
2758,2894,95.3,0.0192,359.7342
2758,2894,95.3,0.0192,359.7342
2762,2904,95.1,0.0041,359.7127
2771,2907,95.3,359.9882,359.6963
2749,2885,95.3,359.9619,359.6695
2749,2885,95.3,359.9619,359.6695
2734,2864,95.5,359.9499,359.654
2703,2837,95.3,359.9472,359.6318
2773,2908,95.4,359.9574,359.6069
2789,2928,95.3,359.9796,359.5845
2789,2928,95.3,359.9796,359.5845
2852,2987,95.5,0.0091,359.5596
2849,2999,95.0,0.0178,359.5469
2870,3023,94.9,0.0131,359.5268
2870,3023,94.9,0.0131,359.5268
2892,3045,95.0,-0.0006,359.5129
2946,3089,95.4,359.9573,359.4842
2946,3089,95.4,359.9573,359.4842
2922,3058,95.6,359.9556,359.476
2930,3076,95.3,359.9612,359.4738
2938,3081,95.4,359.9779,359.473
2938,3081,95.4,359.9779,359.473
2976,3142,94.7,359.9937,359.4733
2966,3109,95.4,0.01,359.4774
2988,3135,95.3,0.0303,359.4875
2988,3135,95.3,0.0303,359.4875
2999,3140,95.5,0.0487,359.505
3021,3162,95.5,0.06,359.5186
3050,3178,96.0,0.0657,359.5435
3050,3178,96.0,0.0657,359.5435
3059,3208,95.4,0.0597,359.5614
3090,3203,96.5,0.0118,359.6152
3090,3203,96.5,0.0118,359.6152
3102,3219,96.4,-0.0017,359.6348
3087,3172,97.3,359.9836,359.7005
3087,3172,97.3,359.9836,359.7005
3107,3194,97.3,359.988,359.7392
3147,3194,98.5,0.0086,359.8075
3147,3194,98.5,0.0086,359.8075
3182,3220,98.8,0.0269,359.8642
3200,3220,99.4,0.0367,359.9376
3204,3215,99.7,0.0339,359.9912
3204,3215,99.7,0.0339,359.9912
3229,3236,99.8,0.0176,0.079
3240,3241,100.0,0.005,0.1427
3289,3289,100.0,-0.0013,0.2593
3262,3262,100.0,0.0001,0.3397
3262,3262,100.0,0.0001,0.3397
3280,3280,100.0,0.0005,0.3904
3295,3295,100.0,0.0,0.4613
3343,3343,100.0,0.0011,0.5069
3343,3343,100.0,0.0011,0.5069
3327,3328,100.0,-0.0055,0.5724
3301,3302,100.0,359.9898,0.6118
3269,3271,99.9,-0.0053,0.661
3269,3271,99.9,-0.0053,0.661
3294,3297,99.9,0.0023,0.693
3314,3319,99.8,0.0012,0.7373
3282,3289,99.8,0.002,0.7652
3282,3289,99.8,0.002,0.7652
3300,3314,99.6,0.0012,0.8041
3287,3308,99.4,-0.001,0.8289
3281,3300,99.4,359.9921,0.8574
3281,3300,99.4,359.9921,0.8574
3268,3289,99.4,359.9859,0.8736
3258,3281,99.3,359.9845,0.8943
3231,3252,99.4,359.9933,0.9025
3231,3252,99.4,359.9933,0.9025
3234,3258,99.3,0.0079,0.903
3266,3287,99.4,0.0125,0.8987
3282,3299,99.5,0.0184,0.8707
3282,3299,99.5,0.0184,0.8707
3288,3301,99.6,0.0189,0.8536
3282,3291,99.7,0.01,0.8124
3303,3310,99.8,-0.004,0.7813
3303,3310,99.8,-0.004,0.7813
3242,3248,99.8,359.9705,0.719
3222,3223,100.0,359.9141,0.6002
3222,3223,100.0,359.9141,0.6002
3224,3225,100.0,359.8887,0.517
3168,3168,100.0,359.8749,0.4115
3215,3215,100.0,359.8723,0.3353
3215,3215,100.0,359.8723,0.3353
3235,3235,100.0,359.8771,0.2097
3333,3334,100.0,359.8856,0.1179
3425,3426,100.0,359.9054,359.9711
3425,3426,100.0,359.9054,359.9711
3459,3459,100.0,359.9322,359.8094
3447,3453,99.8,359.9532,359.6955
3540,3545,99.9,359.9839,359.5897
3611,3626,99.6,0.0048,359.4308
3611,3626,99.6,0.0048,359.4308
3620,3656,99.0,-0.0015,359.327
3560,3614,98.5,0.0012,359.1728
3694,3797,97.3,0.0054,358.9437
3694,3797,97.3,0.0054,358.9437
3672,3795,96.8,-0.0001,358.8682
3671,3785,97.0,0.0036,358.9552
3660,3760,97.3,0.0046,358.9674
3660,3760,97.3,0.0046,358.9674
3626,3732,97.2,0.0017,358.985
3546,3660,96.9,-0.0053,358.9956
3524,3615,97.5,359.9897,359.0094
3524,3615,97.5,359.9897,359.0094
3525,3592,98.1,-0.0007,359.0272
3530,3595,98.2,0.0046,359.0409
3552,3619,98.1,0.0073,359.0552
3589,3658,98.1,-0.0005,359.0964
3589,3658,98.1,-0.0005,359.0964
3502,3568,98.2,359.9832,359.1473
3374,3402,99.2,359.9448,359.2409
3374,3402,99.2,359.9448,359.2409
3303,3332,99.1,359.9336,359.308
3283,3296,99.6,359.9306,359.365
3275,3287,99.6,359.933,359.4605
3275,3287,99.6,359.933,359.4605
3328,3331,99.9,359.9385,359.536
3457,3459,99.9,359.9524,359.6618
3566,3567,100.0,359.9653,359.7489
3610,3612,99.9,359.9765,359.9016
3610,3612,99.9,359.9765,359.9016
3675,3675,100.0,359.9752,0.0186
3711,3712,100.0,359.9736,0.2095
3712,3712,100.0,359.9768,0.346
3712,3712,100.0,359.9768,0.346
3803,3803,100.0,0.0022,0.5443
3839,3848,99.8,0.0037,0.6646
3952,3969,99.6,-0.0017,0.8497
3952,3969,99.6,-0.0017,0.8497
3974,4013,99.0,0.0014,0.976
3998,4066,98.3,0.008,1.1409
4052,4162,97.4,0.005,1.1707
4052,4162,97.4,0.005,1.1707
3973,4090,97.1,-0.0044,1.1118
3806,3862,98.5,0.0082,1.0414
3806,3862,98.5,0.0082,1.0414
3691,3762,98.1,0.007,1.0483
3529,3577,98.7,0.0007,1.0412
3529,3577,98.7,0.0007,1.0412
3514,3558,98.8,359.9934,1.0361
3337,3367,99.1,359.9709,1.0272
3337,3367,99.1,359.9709,1.0272
3291,3319,99.2,359.963,0.9953
3269,3291,99.3,359.9576,0.965
3236,3259,99.3,359.9583,0.9098
3236,3259,99.3,359.9583,0.9098
3156,3172,99.5,359.9638,0.8672
3200,3216,99.5,359.9764,0.7951
3194,3208,99.6,359.9878,0.7458
3212,3223,99.7,0.0077,0.657
3212,3223,99.7,0.0077,0.657
3274,3282,99.8,0.0226,0.5893
3320,3324,99.9,0.047,0.4778
3359,3361,99.9,0.0587,0.3959
3359,3361,99.9,0.0587,0.3959
3404,3404,100.0,0.0606,0.2596
3392,3392,100.0,0.0525,0.159
3428,3428,100.0,0.0286,0.0028
3476,3476,100.0,0.0109,359.8861
3476,3476,100.0,0.0109,359.8861
3428,3428,100.0,359.9922,359.6945
3505,3505,100.0,359.9916,359.5654
3537,3537,100.0,0.0026,359.3823
3537,3537,100.0,0.0026,359.3823
3650,3650,100.0,0.0015,359.2607
3728,3736,99.8,0.0041,359.0768
3809,3841,99.2,0.0049,358.9551
3809,3841,99.2,0.0049,358.9551
3774,3839,98.3,0.0075,358.8364
3776,3893,97.0,0.0052,358.8476
3679,3776,97.4,-0.0005,358.9071
3679,3776,97.4,-0.0005,358.9071
3548,3601,98.5,0.0033,358.9342
3536,3595,98.4,0.0001,358.9594
3522,3554,99.1,0.003,358.9696
3522,3554,99.1,0.003,358.9696
3488,3519,99.1,0.0068,358.9762
3381,3403,99.4,0.0063,358.9817
3322,3352,99.1,0.0049,358.9837
3185,3210,99.2,0.0031,358.9893
3185,3210,99.2,0.0031,358.9893
3105,3129,99.2,359.9926,359.0016
3019,3037,99.4,359.9832,359.0144
2895,2908,99.6,359.9674,359.0373
2829,2836,99.8,359.9588,359.0583
2829,2836,99.8,359.9588,359.0583
2737,2741,99.9,359.9569,359.0941
2682,2685,99.9,359.9622,359.1239
2630,2631,100.0,359.9828,359.1856
2630,2631,100.0,359.9828,359.1856
2658,2658,100.0,0.0036,359.2443
2900,2900,100.0,0.041,359.3527
2900,2900,100.0,0.041,359.3527
2920,2922,99.9,0.054,359.4337
2973,2973,100.0,0.0466,359.554
2964,2964,100.0,0.0329,359.6449
2964,2964,100.0,0.0329,359.6449
3003,3003,100.0,0.012,359.8076
2931,2931,100.0,0.0021,359.9336
2917,2917,100.0,359.9936,0.1462
2917,2917,100.0,359.9936,0.1462
2926,2926,100.0,359.9917,0.3051
2947,2948,100.0,0.0035,0.5402
2981,3008,99.1,0.0041,0.6861
3071,3142,97.7,0.004,0.9172
3071,3142,97.7,0.004,0.9172
3143,3261,96.4,0.0035,1.072
3131,3288,95.2,0.0094,1.201
3142,3323,94.6,-0.0022,1.1513
3142,3323,94.6,-0.0022,1.1513
3073,3239,94.9,0.0014,1.1112
2975,3114,95.5,-0.0035,1.0916
2937,3074,95.5,0.0069,1.0577
2937,3074,95.5,0.0069,1.0577
2861,2975,96.2,0.0085,1.05
2819,2935,96.0,0.0067,1.0435
2807,2910,96.5,0.0037,1.0445
2807,2910,96.5,0.0037,1.0445
2770,2874,96.4,359.9909,1.0379
2721,2805,97.0,359.9821,1.0296
2678,2758,97.1,359.9797,1.0182
2678,2758,97.1,359.9797,1.0182
2712,2776,97.7,359.9873,1.0103
2696,2759,97.7,0.0045,0.9951
2663,2720,97.9,0.0083,0.9809
2663,2720,97.9,0.0083,0.9809
2622,2682,97.8,0.011,0.954
2620,2675,97.9,0.0068,0.9317
2584,2636,98.0,359.9905,0.893
2584,2636,98.0,359.9905,0.893
2528,2568,98.4,359.9762,0.8595
2523,2556,98.7,359.9601,0.7981
2492,2514,99.1,359.9544,0.753
2492,2514,99.1,359.9544,0.753
2455,2474,99.2,359.9534,0.6769
2471,2482,99.6,359.9568,0.6197
2470,2482,99.5,359.9672,0.5238
2470,2482,99.5,359.9672,0.5238
2491,2498,99.7,359.9771,0.4509
2536,2539,99.9,0.0144,0.2158
2536,2539,99.9,0.0144,0.2158
2526,2527,100.0,0.0161,0.0811
2533,2533,100.0,0.0084,359.9773
2541,2542,100.0,-0.0026,359.8083
2541,2542,100.0,-0.0026,359.8083
2509,2509,100.0,-0.0055,359.6888
2519,2519,100.0,0.0021,359.5207
2561,2561,100.0,0.0023,359.4128
2561,2561,100.0,0.0023,359.4128
2598,2600,99.9,0.0024,359.2505
2610,2625,99.4,0.0022,359.0001
2610,2625,99.4,0.0022,359.0001
2581,2611,98.9,-0.0034,358.866
2616,2658,98.4,-0.0054,358.8394
2582,2632,98.1,0.0094,358.8828
2582,2632,98.1,0.0094,358.8828
2588,2629,98.4,-0.0033,358.9151
2498,2522,99.0,0.006,358.97
2498,2522,99.0,0.006,358.97
2419,2446,98.9,0.0073,358.981
2370,2391,99.1,0.0055,358.9955
2318,2343,98.9,-0.0037,359.0219
2318,2343,98.9,-0.0037,359.0219
2297,2323,98.9,359.9865,359.0432
2259,2279,99.1,359.9447,359.1096
2259,2279,99.1,359.9447,359.1096
2225,2249,98.9,359.9304,359.1537
2162,2182,99.1,359.9332,359.2307
2162,2182,99.1,359.9332,359.2307
2188,2208,99.1,359.9463,359.2911
2218,2233,99.3,359.9578,359.3431
2251,2270,99.2,359.9788,359.4353
2251,2270,99.2,359.9788,359.4353
2245,2266,99.1,-0.005,359.5047
2318,2336,99.2,0.0521,359.7312
2318,2336,99.2,0.0521,359.7312
2267,2284,99.3,0.0712,359.8645
2324,2327,99.9,0.0632,0.0986
2324,2327,99.9,0.0632,0.0986
2354,2356,99.9,0.0377,0.2613
2308,2320,99.5,359.9789,0.5113
2308,2320,99.5,359.9789,0.5113
2338,2353,99.4,359.977,0.7063
2336,2360,99.0,0.0062,0.9317
2336,2360,99.0,0.0062,0.9317
2315,2343,98.8,0.0013,1.0573
2352,2385,98.6,-0.0002,1.1109
2361,2393,98.7,0.0054,1.0994
2361,2393,98.7,0.0054,1.0994
2411,2428,99.3,0.0056,1.066
2384,2398,99.4,0.0031,1.0247
2390,2399,99.6,0.005,1.0025
2390,2399,99.6,0.005,1.0025
2393,2399,99.7,0.0049,0.9694
2348,2352,99.8,0.0041,0.9441
2304,2306,99.9,0.0024,0.9085
2360,2364,99.8,0.0027,0.8784
2360,2364,99.8,0.0027,0.8784
2338,2341,99.9,-0.0037,0.8262
2257,2259,99.9,359.9861,0.7859
2302,2302,100.0,359.9737,0.7199
2302,2302,100.0,359.9737,0.7199
2290,2290,100.0,359.9699,0.6708
2296,2297,100.0,359.9703,0.5919
2250,2262,99.5,359.9744,0.5342
2250,2262,99.5,359.9744,0.5342
2191,2201,99.5,359.9737,0.4384
2209,2222,99.4,359.9655,0.3677
2209,2225,99.3,359.9434,0.2584
2183,2193,99.5,359.9284,0.1783
2183,2193,99.5,359.9284,0.1783
2282,2295,99.4,359.9155,0.054
2299,2313,99.4,359.9129,359.9672
2270,2281,99.5,359.9171,359.8306
2270,2281,99.5,359.9171,359.8306
2253,2264,99.5,359.9249,359.7376
2256,2271,99.3,359.9596,359.6162
2214,2233,99.1,359.9913,359.5406
2214,2233,99.1,359.9913,359.5406
2114,2139,98.8,0.0258,359.4422
2155,2190,98.4,0.033,359.3826
2210,2254,98.0,359.9863,359.23
2210,2254,98.0,359.9863,359.23
2261,2311,97.8,359.9576,359.1736
2261,2328,97.1,359.948,359.145
2327,2393,97.2,359.9485,359.1228
2327,2393,97.2,359.9485,359.1228
2310,2384,96.9,359.9654,359.0996
2304,2365,97.4,359.9832,359.0885
2321,2375,97.7,0.0086,359.0833
2321,2375,97.7,0.0086,359.0833
2293,2359,97.2,0.0233,359.0935
2340,2407,97.2,0.0309,359.1087
2295,2363,97.1,0.0375,359.1305
2295,2363,97.1,0.0375,359.1305
2348,2425,96.8,0.0467,359.1741
2334,2408,96.9,0.0529,359.2085
2346,2420,96.9,0.0529,359.2684
2346,2420,96.9,0.0529,359.2684
2363,2436,97.0,0.0378,359.3351
2388,2462,97.0,0.0256,359.382
2429,2506,96.9,0.0166,359.4329
2429,2506,96.9,0.0166,359.4329
2466,2544,96.9,0.0092,359.5158
2551,2629,97.0,0.0082,359.5736
2551,2630,97.0,0.0118,359.6651
2551,2630,97.0,0.0118,359.6651
2537,2611,97.2,0.0118,359.7296
2609,2683,97.2,-0.0005,359.8326
2620,2687,97.5,359.9842,359.9017
2727,2788,97.8,359.9638,0.0103
2727,2788,97.8,359.9638,0.0103
2808,2868,97.9,359.9559,0.0838
2814,2905,96.9,359.9612,0.2909
2814,2905,96.9,359.9612,0.2909
2843,2936,96.8,359.9879,0.3747
2632,2685,98.0,0.0079,0.4245
2649,2707,97.9,0.004,0.4843
2649,2707,97.9,0.004,0.4843
2649,2705,97.9,-0.0022,0.5133
2638,2695,97.9,0.0006,0.5464
2621,2676,97.9,0.0013,0.5586
2621,2676,97.9,0.0013,0.5586
2598,2665,97.5,0.001,0.5689
2580,2653,97.2,0.0024,0.5644
2580,2653,97.2,0.0024,0.5644
2592,2664,97.3,-0.0036,0.5492
2518,2589,97.3,359.9799,0.5223
2439,2504,97.4,359.9648,0.4992
2439,2504,97.4,359.9648,0.4992
2371,2442,97.1,359.9475,0.4567
2284,2349,97.2,359.942,0.4255
2260,2326,97.2,359.9407,0.3912
2260,2326,97.2,359.9407,0.3912
2251,2311,97.4,359.9457,0.3342
2381,2456,96.9,359.977,0.2112
2381,2456,96.9,359.977,0.2112
2450,2525,97.0,359.9867,0.1643
2500,2573,97.2,359.9882,0.0868
2492,2571,96.9,359.9814,0.0333
2492,2571,96.9,359.9814,0.0333
2472,2532,97.6,359.9725,359.9497
2419,2482,97.5,359.9714,359.8929
2364,2416,97.8,359.9761,359.8043
2364,2416,97.8,359.9761,359.8043
2414,2481,97.3,-0.0052,359.7182
2473,2531,97.7,0.006,359.5977
2473,2531,97.7,0.006,359.5977
2453,2507,97.8,-0.0045,359.532
2414,2466,97.9,359.9873,359.4911
2417,2461,98.2,359.9729,359.4333
2417,2461,98.2,359.9729,359.4333
2327,2348,99.1,359.9702,359.3996
2298,2317,99.2,359.9826,359.3553
2324,2346,99.1,-0.0017,359.3234
2324,2346,99.1,-0.0017,359.3234
2364,2393,98.8,0.0128,359.2796
2409,2430,99.1,0.017,359.2565
2463,2485,99.1,0.0182,359.2271
2483,2500,99.3,0.0114,359.213
2483,2500,99.3,0.0114,359.213
2463,2472,99.6,359.9885,359.1993
2439,2452,99.5,359.973,359.1965
2374,2382,99.7,359.9583,359.2004
2374,2382,99.7,359.9583,359.2004
2331,2343,99.5,359.9583,359.2096
2308,2322,99.4,359.9688,359.2303
2379,2393,99.4,-0.0043,359.2613
2421,2435,99.4,0.0107,359.2832
2421,2435,99.4,0.0107,359.2832
2455,2471,99.4,0.0206,359.3244
2484,2506,99.1,0.0177,359.3555
2465,2487,99.1,0.0019,359.404
2418,2439,99.1,359.9896,359.4407
2418,2439,99.1,359.9896,359.4407
2398,2422,99.0,359.9792,359.5019
2374,2400,98.9,359.9794,359.6064
2374,2400,98.9,359.9794,359.6064
2369,2391,99.1,359.9888,359.6675
2382,2407,99.0,0.0036,359.7362
2404,2426,99.1,0.0105,359.7836
2404,2426,99.1,0.0105,359.7836
2412,2435,99.1,0.0076,359.8626
2417,2443,98.9,-0.0023,359.9177
2405,2428,99.1,359.9843,0.0023
2405,2428,99.1,359.9843,0.0023
2363,2390,98.9,359.9802,0.0612
2384,2449,97.3,359.9884,0.2333
2384,2449,97.3,359.9884,0.2333
2384,2441,97.7,0.0046,0.3021
2378,2466,96.4,0.0081,0.3475
2388,2516,94.9,0.0039,0.3907
2388,2516,94.9,0.0039,0.3907
2368,2524,93.8,359.9868,0.4548
2337,2467,94.7,359.9764,0.4958
2269,2424,93.6,359.9746,0.5512
2269,2424,93.6,359.9746,0.5512
2217,2389,92.8,359.9873,0.6029
2285,2465,92.7,0.014,0.6652
2285,2465,92.7,0.014,0.6652
2243,2432,92.2,0.0185,0.6922
2226,2406,92.5,0.0192,0.7055
2193,2390,91.8,0.0073,0.7196
2193,2390,91.8,0.0073,0.7196
2142,2318,92.4,359.9921,0.7225
1934,2062,93.8,359.9483,0.708
1934,2062,93.8,359.9483,0.708
1854,2007,92.4,359.9427,0.6871
1778,1885,94.3,359.96,0.6381
1778,1885,94.3,359.96,0.6381
1788,1907,93.8,359.9789,0.5896
1784,1912,93.3,359.9934,0.5426
1812,1940,93.4,0.0181,0.462
1812,1940,93.4,0.0181,0.462
1832,1946,94.1,0.0341,0.3707
1922,2041,94.2,0.0351,0.3046
1969,2070,95.1,0.0346,0.2331
1969,2070,95.1,0.0346,0.2331
1981,2075,95.5,0.0387,0.1262
1995,2078,96.0,0.0444,0.055
2001,2081,96.2,0.0565,359.9478
2001,2081,96.2,0.0565,359.9478
2015,2088,96.5,0.0605,359.8376
1989,2030,98.0,0.0226,359.6687
1989,2030,98.0,0.0226,359.6687
1965,1996,98.4,359.9853,359.5807
1847,1864,99.1,359.975,359.4531
1847,1864,99.1,359.975,359.4531
1852,1874,98.8,-0.0015,359.3747
1832,1855,98.8,0.0122,359.235
1832,1855,98.8,0.0122,359.235
1829,1852,98.8,0.0073,359.1898
1789,1808,98.9,-0.0002,359.0702
1789,1808,98.9,-0.0002,359.0702
1778,1798,98.9,-0.0038,359.0202
1746,1765,98.9,359.9932,358.9919
1706,1727,98.8,-0.0027,358.9548
1706,1727,98.8,-0.0027,358.9548
1692,1713,98.8,0.0024,358.9454
1636,1650,99.2,0.0039,358.972
1636,1650,99.2,0.0039,358.972
1606,1619,99.2,0.0028,358.9868
1594,1605,99.3,-0.0001,359.0061
1571,1583,99.2,359.9887,359.0468
1571,1583,99.2,359.9887,359.0468
1540,1544,99.7,359.9761,359.0826
1466,1472,99.6,359.9271,359.2076
1466,1472,99.6,359.9271,359.2076
1445,1450,99.7,359.9174,359.2582
1423,1425,99.9,359.9108,359.3493
1383,1383,100.0,359.9115,359.4162
1383,1383,100.0,359.9115,359.4162
1375,1376,99.9,359.9198,359.5263
1355,1359,99.7,359.9293,359.6093
1328,1336,99.4,359.9491,359.7437
1328,1336,99.4,359.9491,359.7437
1295,1309,98.9,359.9747,359.8851
1304,1322,98.6,359.9941,359.9867
1302,1326,98.2,0.0094,0.0963
1302,1326,98.2,0.0094,0.0963
1305,1341,97.3,0.0181,0.2675
1226,1278,95.9,359.9865,0.5267
1226,1278,95.9,359.9865,0.5267
1189,1256,94.7,359.9806,0.6643
1166,1242,93.9,0.0027,0.7844
1148,1222,93.9,0.0056,0.8582
1148,1222,93.9,0.0056,0.8582
1132,1217,93.0,0.003,0.9533
1129,1211,93.2,0.0031,1.0032
1115,1195,93.3,0.0027,1.0495
1115,1195,93.3,0.0027,1.0495
1085,1161,93.5,0.0019,1.0421
1063,1136,93.6,0.0028,1.0095
1047,1106,94.7,0.0037,0.978
1047,1106,94.7,0.0037,0.978
1028,1088,94.5,-0.0033,0.9067
1015,1059,95.8,359.983,0.8379
1015,1050,96.7,359.9626,0.7057
1015,1050,96.7,359.9626,0.7057
992,1017,97.5,359.9532,0.5961
986,1003,98.3,359.9455,0.4001
957,962,99.5,359.9441,0.246
957,962,99.5,359.9441,0.246
943,946,99.7,359.9362,359.9823
919,919,100.0,359.9241,359.7868
899,900,99.9,359.9098,359.4713
899,900,99.9,359.9098,359.4713
987,993,99.4,359.9339,359.279
976,978,99.8,0.0068,358.9992
1317,1321,99.7,0.0165,358.826
1317,1321,99.7,0.0165,358.826
1358,1360,99.9,359.9907,358.7878
1288,1289,99.9,0.0012,358.8655
1218,1225,99.4,-0.0009,358.9171
997,1000,99.7,0.0019,358.9247
997,1000,99.7,0.0019,358.9247
947,953,99.4,-0.0016,358.9285
904,910,99.3,0.0093,358.9308
904,910,99.3,0.0093,358.9308
884,888,99.5,0.0047,358.9526
869,880,98.8,0.0041,358.9622
855,862,99.2,0.0057,358.9698
855,862,99.2,0.0057,358.9698
819,821,99.8,0.0042,358.9739
824,829,99.4,0.0051,358.976
804,817,98.4,0.0051,358.9749
