good_nav_pix,tot_nav_pix,fidelity,Rover.pitch,Rover.roll
1296,1331,97.4,0.0068,1.0449
1296,1331,97.4,0.0068,1.0449
1276,1290,98.9,0.0064,1.0271
1270,1284,98.9,0.0014,1.0193
1262,1267,99.6,359.9881,1.0105
1262,1267,99.6,359.9881,1.0105
1235,1243,99.4,359.9732,0.9947
1187,1191,99.7,359.9455,0.9792
1173,1175,99.8,359.9485,0.959
1173,1175,99.8,359.9485,0.959
1159,1160,99.9,359.9558,0.9366
1180,1184,99.7,-0.0016,0.8629
1180,1184,99.7,-0.0016,0.8629
1179,1181,99.8,0.0217,0.8137
1178,1181,99.7,0.0359,0.7736
1175,1177,99.8,0.0575,0.7038
1175,1177,99.8,0.0575,0.7038
1181,1183,99.8,0.0675,0.6511
1185,1185,100.0,0.0674,0.5663
1165,1166,99.9,0.0582,0.5084
1163,1165,99.8,0.0432,0.4064
1163,1165,99.8,0.0432,0.4064
1161,1161,100.0,0.0368,0.3321
1157,1158,99.9,0.0328,0.218
1155,1155,100.0,0.0335,0.1416
1158,1158,100.0,0.0389,0.0169
1158,1158,100.0,0.0389,0.0169
1173,1173,100.0,0.0452,359.9296
1190,1190,100.0,0.0465,359.7964
1208,1208,100.0,0.0385,359.7011
1208,1208,100.0,0.0385,359.7011
1191,1191,100.0,0.0068,359.5696
1227,1227,100.0,359.9884,359.4821
1204,1204,100.0,359.9841,359.3499
1204,1204,100.0,359.9841,359.3499
1226,1226,100.0,-0.0037,359.2696
1250,1250,100.0,0.0023,359.1622
1269,1269,100.0,-0.0004,359.0953
1269,1269,100.0,-0.0004,359.0953
1274,1274,100.0,-0.0038,359.0107
1292,1292,100.0,-0.0002,358.9642
1288,1288,100.0,0.0052,358.9334
1285,1285,100.0,-0.0009,358.9283
1285,1285,100.0,-0.0009,358.9283
1293,1293,100.0,-0.0026,358.9579
1288,1288,100.0,0.0031,359.0051
1288,1288,100.0,0.0031,359.0051
1272,1272,100.0,359.9932,359.0605
1273,1273,100.0,359.9819,359.099
1289,1289,100.0,359.9681,359.1656
1289,1289,100.0,359.9681,359.1656
1269,1269,100.0,359.9642,359.2179
1282,1282,100.0,359.9646,359.3022
1290,1290,100.0,359.9687,359.3637
1290,1290,100.0,359.9687,359.3637
1293,1293,100.0,359.9684,359.4636
1303,1303,100.0,359.9394,359.6355
1303,1303,100.0,359.9394,359.6355
1317,1317,100.0,359.9196,359.7499
1337,1338,99.9,359.9123,359.8365
1328,1328,100.0,359.91,359.9733
1328,1328,100.0,359.91,359.9733
1345,1345,100.0,359.9174,0.1165
1336,1337,99.9,359.9531,0.3482
1336,1337,99.9,359.9531,0.3482
1390,1390,100.0,-0.0019,0.4739
1463,1464,99.9,0.0097,0.5473
1450,1455,99.7,0.0001,0.6549
1450,1455,99.7,0.0001,0.6549
1469,1477,99.5,359.9903,0.7274
1490,1504,99.1,-0.0048,0.8252
1504,1528,98.4,0.0005,0.9415
1504,1528,98.4,0.0005,0.9415
1514,1545,98.0,0.0038,1.0142
1522,1556,97.8,0.0,1.0481
1540,1567,98.3,0.0003,1.0583
1532,1564,98.0,0.0028,1.0367
1532,1564,98.0,0.0028,1.0367
1522,1562,97.4,-0.0026,1.0105
1515,1550,97.7,359.9892,0.9883
1539,1581,97.3,359.9835,0.9613
1539,1581,97.3,359.9835,0.9613
1534,1572,97.6,359.9841,0.9099
1528,1576,97.0,359.9921,0.8549
1547,1602,96.6,0.0008,0.8145
1547,1602,96.6,0.0008,0.8145
1538,1586,97.0,0.0046,0.7473
1557,1595,97.6,-0.0013,0.7003
1553,1584,98.0,359.9919,0.6494
1553,1584,98.0,359.9919,0.6494
1575,1605,98.1,359.9879,0.565
1575,1608,97.9,359.9907,0.4739
1596,1635,97.6,-0.004,0.4095
1596,1635,97.6,-0.004,0.4095
1570,1613,97.3,-0.0031,0.3086
1588,1617,98.2,359.9896,0.2421
1606,1635,98.2,359.9767,0.1768
1566,1587,98.7,359.9596,0.0752
1566,1587,98.7,359.9596,0.0752
1563,1582,98.8,359.9523,359.9765
1590,1608,98.9,359.9595,359.8195
1590,1608,98.9,359.9595,359.8195
1575,1596,98.7,359.9735,359.7244
1646,1672,98.4,0.0102,359.6041
1646,1672,98.4,0.0102,359.6041
1644,1673,98.3,0.0054,359.5409
1679,1703,98.6,359.9858,359.4845
1673,1704,98.2,359.9737,359.4534
1673,1704,98.2,359.9737,359.4534
1672,1696,98.6,359.9682,359.4183
1728,1757,98.3,359.973,359.3976
1738,1764,98.5,359.9904,359.3723
1738,1764,98.5,359.9904,359.3723
1717,1746,98.3,0.0082,359.3609
1742,1770,98.4,0.0225,359.3535
1787,1815,98.5,0.0388,359.352
1787,1815,98.5,0.0388,359.352
1802,1828,98.6,0.0348,359.36
1803,1830,98.5,0.0139,359.3793
1825,1852,98.5,359.9929,359.3941
1825,1852,98.5,359.9929,359.3941
1840,1863,98.8,359.9721,359.4281
1834,1853,99.0,359.965,359.4524
1838,1855,99.1,359.9628,359.4776
1825,1840,99.2,359.9667,359.5172
1825,1840,99.2,359.9667,359.5172
1851,1864,99.3,359.9774,359.5594
1878,1890,99.4,359.9823,359.5899
1897,1906,99.5,359.9806,359.6208
1919,1935,99.2,359.9667,359.6705
1919,1935,99.2,359.9667,359.6705
1878,1897,99.0,359.9529,359.7223
1901,1916,99.2,359.9491,359.7578
1928,1948,99.0,359.9528,359.8277
1935,1966,98.4,359.9644,359.8844
1935,1966,98.4,359.9644,359.8844
1959,1993,98.3,359.9755,359.9243
2012,2054,98.0,0.0164,0.0427
2012,2054,98.0,0.0164,0.0427
2041,2086,97.8,0.0206,0.0835
2092,2124,98.5,-0.0033,0.1969
2092,2124,98.5,-0.0033,0.1969
2088,2118,98.6,359.9786,0.2394
2094,2130,98.3,359.9695,0.2576
2074,2100,98.8,359.9669,0.2777
2074,2100,98.8,359.9669,0.2777
2128,2153,98.8,359.9724,0.2861
2201,2223,99.0,0.0076,0.2922
2201,2223,99.0,0.0076,0.2922
2213,2231,99.2,0.027,0.2804
2291,2309,99.2,0.0612,0.2459
2291,2309,99.2,0.0612,0.2459
2284,2307,99.0,0.0834,0.214
2294,2329,98.5,0.1207,0.151
2294,2329,98.5,0.1207,0.151
2313,2345,98.6,0.1275,0.1058
2344,2374,98.7,0.0877,0.0061
2344,2374,98.7,0.0877,0.0061
2332,2359,98.9,0.0464,359.9496
2287,2305,99.2,0.0182,359.9088
2281,2301,99.1,359.9854,359.8444
2281,2301,99.1,359.9854,359.8444
2260,2278,99.2,359.9767,359.8052
2288,2309,99.1,359.98,359.7505
2310,2332,99.1,359.9894,359.7139
2310,2332,99.1,359.9894,359.7139
2337,2353,99.3,0.0041,359.6628
2379,2396,99.3,0.0087,359.6338
2390,2408,99.3,0.0137,359.583
2390,2408,99.3,0.0137,359.583
2410,2424,99.4,0.0138,359.5446
2442,2454,99.5,0.0075,359.522
2406,2416,99.6,359.9688,359.4742
2406,2416,99.6,359.9688,359.4742
2417,2428,99.5,359.9451,359.464
2401,2410,99.6,359.9116,359.4694
2401,2410,99.6,359.9116,359.4694
2386,2396,99.6,359.9078,359.4824
2399,2410,99.5,359.9288,359.5109
2399,2410,99.5,359.9288,359.5109
2406,2419,99.5,359.9521,359.5283
2443,2456,99.5,359.9805,359.5482
2473,2491,99.3,0.0015,359.5627
2473,2491,99.3,0.0015,359.5627
2505,2520,99.4,0.0318,359.5914
2556,2576,99.2,0.0508,359.6142
2565,2580,99.4,0.0785,359.6505
2592,2606,99.5,0.0966,359.6784
2592,2606,99.5,0.0966,359.6784
2616,2634,99.3,0.1127,359.7228
2664,2680,99.4,0.0996,359.7957
2664,2680,99.4,0.0996,359.7957
2664,2673,99.7,0.0819,359.8421
2655,2661,99.8,0.0734,359.8772
2659,2665,99.8,0.0656,359.9319
2659,2665,99.8,0.0656,359.9319
2637,2640,99.9,0.0631,359.9901
2651,2657,99.8,0.0643,0.03
2650,2652,99.9,0.0674,0.0699
2673,2675,99.9,0.0637,0.1356
2673,2675,99.9,0.0637,0.1356
2706,2709,99.9,0.0354,0.1967
2699,2702,99.9,0.0123,0.2364
2695,2696,100.0,359.9909,0.2751
2695,2696,100.0,359.9909,0.2751
2686,2686,100.0,359.9783,0.3248
2700,2700,100.0,359.9788,0.3559
2739,2740,100.0,0.0084,0.4366
2739,2740,100.0,0.0084,0.4366
2757,2757,100.0,0.0181,0.4676
2782,2782,100.0,0.0172,0.4858
2783,2788,99.8,-0.0008,0.5112
2783,2788,99.8,-0.0008,0.5112
2763,2766,99.9,359.9769,0.5261
2723,2731,99.7,359.9655,0.5312
2680,2690,99.6,359.9612,0.5338
2656,2671,99.4,359.9656,0.534
2656,2671,99.4,359.9656,0.534
2664,2679,99.4,359.9751,0.5324
2688,2709,99.2,-0.004,0.5268
2739,2760,99.2,0.0104,0.5206
2760,2782,99.2,0.0189,0.5029
2760,2782,99.2,0.0189,0.5029
2785,2811,99.1,0.0149,0.488
2751,2775,99.1,-0.0024,0.4597
2642,2665,99.1,359.9615,0.4122
2561,2578,99.3,359.9377,0.3673
2561,2578,99.3,359.9377,0.3673
2513,2524,99.6,359.929,0.3366
2518,2523,99.8,359.9268,0.262
2518,2523,99.8,359.9268,0.262
2511,2517,99.8,359.937,0.2123
2568,2578,99.6,359.9541,0.1517
2583,2589,99.8,359.9688,0.1075
2583,2589,99.8,359.9688,0.1075
2616,2627,99.6,-0.0052,0.0328
2730,2743,99.5,0.0141,359.9774
2792,2806,99.5,0.0453,359.8914
2839,2850,99.6,0.0614,359.8271
2839,2850,99.6,0.0614,359.8271
2869,2883,99.5,0.0532,359.7407
2843,2856,99.5,0.0337,359.6799
2848,2855,99.8,-0.0027,359.5879
2848,2855,99.8,-0.0027,359.5879
2776,2776,100.0,359.9839,359.528
2721,2721,100.0,0.0032,359.3633
2721,2721,100.0,0.0032,359.3633
2754,2754,100.0,0.0039,359.2864
2729,2732,99.9,0.0011,359.168
2729,2732,99.9,0.0011,359.168
2720,2724,99.9,-0.0051,359.1034
2663,2665,99.9,359.99,359.0631
2637,2646,99.7,359.9928,359.0025
2637,2646,99.7,359.9928,359.0025
2625,2632,99.7,0.0047,358.9551
2601,2612,99.6,0.0043,358.9405
2565,2578,99.5,0.0021,358.9514
2565,2578,99.5,0.0021,358.9514
2477,2486,99.6,-0.0012,358.9569
2428,2438,99.6,359.9937,358.9618
2355,2366,99.5,359.9869,358.9801
2355,2366,99.5,359.9869,358.9801
2267,2274,99.7,359.9834,358.9974
2225,2232,99.7,359.9892,359.0126
2203,2214,99.5,-0.0007,359.0314
2203,2214,99.5,-0.0007,359.0314
2196,2200,99.8,0.0082,359.0694
2167,2170,99.9,0.0192,359.1364
2167,2170,99.9,0.0192,359.1364
2162,2168,99.7,0.0258,359.1848
2167,2169,99.9,0.0369,359.2926
2167,2169,99.9,0.0369,359.2926
2156,2158,99.9,0.0256,359.36
2137,2139,99.9,0.0093,359.4189
2112,2112,100.0,359.9744,359.5203
2112,2112,100.0,359.9744,359.5203
2039,2039,100.0,359.951,359.5975
2040,2040,100.0,359.9256,359.7254
1993,1993,100.0,359.9149,359.8209
1993,1993,100.0,359.9149,359.8209
1975,1975,100.0,359.908,359.9767
1977,1977,100.0,359.9086,0.0953
1996,1996,100.0,359.917,0.2889
1996,1996,100.0,359.917,0.2889
2007,2007,100.0,359.934,0.4155
2011,2011,100.0,359.9705,0.602
2105,2105,100.0,0.0014,0.7304
2105,2105,100.0,0.0014,0.7304
2215,2215,100.0,0.0176,0.911
2489,2489,100.0,0.013,1.0349
2472,2472,100.0,-0.0039,1.1659
2472,2472,100.0,-0.0039,1.1659
2454,2454,100.0,359.9886,1.1622
2381,2381,100.0,0.0097,1.1111
2294,2294,100.0,0.0073,1.0915
2294,2294,100.0,0.0073,1.0915
2279,2279,100.0,0.004,1.0536
2187,2187,100.0,0.0043,1.0398
2093,2093,100.0,0.0079,1.0371
2093,2093,100.0,0.0079,1.0371
2024,2024,100.0,0.0062,1.0397
2006,2006,100.0,0.0063,1.0435
1972,1972,100.0,0.0037,1.0455
1972,1972,100.0,0.0037,1.0455
1916,1916,100.0,359.9867,1.0355
1883,1883,100.0,359.9761,1.0257
1832,1832,100.0,359.9715,1.0109
1832,1832,100.0,359.9715,1.0109
1811,1811,100.0,359.977,0.9846
1750,1750,100.0,0.0115,0.9429
1750,1750,100.0,0.0115,0.9429
1740,1740,100.0,0.0234,0.9128
1713,1713,100.0,0.0312,0.8524
1713,1713,100.0,0.0312,0.8524
1696,1696,100.0,0.0169,0.7984
1683,1683,100.0,-0.0002,0.7512
1656,1656,100.0,359.9755,0.667
1656,1656,100.0,359.9755,0.667
1640,1640,100.0,359.9646,0.6029
1631,1631,100.0,359.9556,0.4946
1603,1603,100.0,359.9545,0.419
1579,1579,100.0,359.9474,0.2883
1579,1579,100.0,359.9474,0.2883
1559,1559,100.0,359.9356,0.1905
1561,1561,100.0,359.9209,0.0303
1554,1554,100.0,359.9166,359.9096
1554,1554,100.0,359.9166,359.9096
1563,1563,100.0,359.9187,359.7196
1574,1574,100.0,359.9354,359.5972
1574,1574,100.0,359.9808,359.4082
1574,1574,100.0,359.9808,359.4082
1651,1651,100.0,0.0115,359.2916
1680,1680,100.0,0.0064,359.1169
1699,1699,100.0,-0.0045,358.9976
1699,1699,100.0,-0.0045,358.9976
1700,1700,100.0,0.0017,358.8444
1711,1713,99.9,-0.0048,358.8302
1676,1680,99.8,0.0103,358.8843
1676,1680,99.8,0.0103,358.8843
1642,1644,99.9,-0.0022,358.9131
1609,1610,99.9,0.001,358.9438
1580,1580,100.0,0.0008,358.9574
1580,1580,100.0,0.0008,358.9574
1546,1547,99.9,0.0039,358.967
1522,1522,100.0,0.0061,358.9701
1509,1509,100.0,0.0046,358.9731
1509,1509,100.0,0.0046,358.9731
1464,1464,100.0,0.0017,358.9767
1428,1428,100.0,359.9936,358.9847
1398,1398,100.0,359.9849,358.994
1398,1398,100.0,359.9849,358.994
1379,1379,100.0,359.9775,359.0142
1330,1330,100.0,359.9809,359.0315
1292,1292,100.0,-0.005,359.0625
1292,1292,100.0,-0.005,359.0625
1261,1261,100.0,0.0047,359.0879
1249,1249,100.0,0.0169,359.1388
1238,1238,100.0,0.0204,359.1799
1238,1238,100.0,0.0204,359.1799
1216,1216,100.0,0.0125,359.2521
1191,1191,100.0,-0.001,359.3071
1156,1156,100.0,359.9797,359.4041
1156,1156,100.0,359.9797,359.4041
1133,1133,100.0,359.9716,359.4777
1117,1117,100.0,359.9664,359.5995
1070,1070,100.0,359.9671,359.6909
1070,1070,100.0,359.9671,359.6909
1057,1057,100.0,359.9738,359.8424
1055,1055,100.0,359.9814,359.9574
1042,1042,100.0,359.9858,0.1463
1042,1042,100.0,359.9858,0.1463
1035,1035,100.0,359.9808,0.281
1027,1027,100.0,359.9861,0.6536
1027,1027,100.0,359.9861,0.6536
1024,1024,100.0,0.0085,0.83
1005,1005,100.0,0.0068,1.1113
1005,1005,100.0,0.0068,1.1113
999,999,100.0,-0.0043,1.177
963,963,100.0,0.0033,1.1519
945,945,100.0,359.9897,1.1049
945,945,100.0,359.9897,1.1049
876,876,100.0,359.992,1.0861
844,844,100.0,0.0017,1.0765
805,805,100.0,0.0039,1.0618
805,805,100.0,0.0039,1.0618
775,775,100.0,0.0078,1.0455
745,745,100.0,0.0063,1.0443
710,710,100.0,0.0005,1.0465
710,710,100.0,0.0005,1.0465
674,674,100.0,-0.0021,1.0478
604,604,100.0,0.0039,1.0507
604,604,100.0,0.0039,1.0507
604,604,100.0,0.0039,1.0507
522,522,100.0,-0.0034,1.0437
497,497,100.0,359.989,1.0458
497,497,100.0,359.989,1.0458
480,480,100.0,359.9855,1.0361
448,448,100.0,359.9822,1.0377
413,413,100.0,359.9879,1.0389
413,413,100.0,359.9879,1.0389
397,397,100.0,0.0057,1.0427
368,368,100.0,0.0039,1.0453
340,340,100.0,0.0013,1.0425
340,340,100.0,0.0013,1.0425
329,329,100.0,0.0032,1.0374
289,289,100.0,0.0048,1.0384
271,271,100.0,0.0046,1.0397
271,271,100.0,0.0046,1.0397
247,247,100.0,-0.002,1.0408
220,220,100.0,359.9921,1.0396
200,200,100.0,359.9921,1.033
200,200,100.0,359.9921,1.033
182,182,100.0,0.0033,1.0169
151,151,100.0,0.0068,1.0027
137,137,100.0,0.0077,0.9935
137,137,100.0,0.0077,0.9935
114,114,100.0,0.0044,0.9861
67,67,100.0,0.0007,0.9734
67,67,100.0,0.0007,0.9734
58,58,100.0,359.9929,0.9621
41,41,100.0,359.9853,0.9614
30,30,100.0,359.9832,1.0039
30,30,100.0,359.9832,1.0039
17,17,100.0,359.7968,0.963
1,1,100.0,358.1846,0.451
1,1,100.0,358.1846,0.451
0,0,0,357.2297,359.9349
1,1,100.0,356.6339,359.6886
0,0,0,355.8105,359.5453
0,0,0,355.8105,359.5453
0,0,0,355.2684,359.5514
0,0,0,354.46,359.7394
0,0,0,353.9913,359.9096
0,0,0,353.9913,359.9096
0,0,0,353.604,0.0207
0,0,0,353.5203,-0.0025
0,0,0,353.6899,359.8664
0,0,0,353.6899,359.8664
0,0,0,353.9796,359.8775
0,0,0,355.6525,0.1675
0,0,0,355.6525,0.1675
0,0,0,356.9435,0.166
0,0,0,357.9465,0.1688
0,0,0,359.0359,0.1885
0,0,0,359.0359,0.1885
0,0,0,0.5414,0.3354
0,0,0,2.3552,0.3728
0,0,0,2.3552,0.3728
0,0,0,3.0373,0.2829
0,0,0,3.4124,0.109
0,0,0,3.494,359.9407
0,0,0,3.494,359.9407
1,1,100.0,3.3329,359.904
0,0,0,2.3848,359.9834
0,0,0,2.3848,359.9834
1,1,100.0,1.4123,359.9282
5,5,100.0,359.4151,359.7756
5,5,100.0,359.4151,359.7756
5,5,100.0,359.4151,359.7756
2,2,100.0,358.1266,359.9652
2,2,100.0,357.9378,0.0645
2,2,100.0,357.9378,0.0645
1,1,100.0,357.8789,0.0034
4,4,100.0,357.9963,0.0037
4,4,100.0,358.3973,0.0139
4,4,100.0,358.3973,0.0139
9,9,100.0,358.8134,0.0201
22,22,100.0,0.0418,0.2088
22,22,100.0,0.0418,0.2088
30,30,100.0,0.5524,0.3401
36,36,100.0,0.8272,0.4053
44,44,100.0,1.1128,0.4238
44,44,100.0,1.1128,0.4238
54,54,100.0,1.2094,0.3648
63,63,100.0,1.2136,0.1679
74,74,100.0,1.1477,359.979
74,74,100.0,1.1477,359.979
86,86,100.0,1.0134,359.7587
96,96,100.0,0.9007,359.6516
107,107,100.0,0.7008,359.5403
107,107,100.0,0.7008,359.5403
124,124,100.0,0.5593,359.4823
157,157,100.0,0.1774,359.3082
157,157,100.0,0.1774,359.3082
169,169,100.0,0.066,359.2531
199,199,100.0,359.8785,359.1653
207,207,100.0,359.779,359.1352
207,207,100.0,359.779,359.1352
231,231,100.0,359.7097,359.1336
257,257,100.0,359.6883,359.1605
281,281,100.0,359.6817,359.2065
305,305,100.0,359.6781,359.289
305,305,100.0,359.6781,359.289
343,343,100.0,359.6718,359.3756
371,371,100.0,359.6666,359.4352
391,391,100.0,359.6572,359.5261
391,391,100.0,359.6572,359.5261
445,445,100.0,359.65,359.5867
491,491,100.0,359.638,359.6763
528,528,100.0,359.6295,359.7344
528,528,100.0,359.6295,359.7344
572,572,100.0,359.6164,359.8181
621,621,100.0,359.6192,359.8793
611,611,100.0,359.6415,359.9654
611,611,100.0,359.6415,359.9654
592,592,100.0,359.6685,0.0216
590,590,100.0,359.7154,0.0667
591,591,100.0,359.791,0.1278
591,591,100.0,359.791,0.1278
604,604,100.0,359.9019,0.1808
658,658,100.0,0.0951,0.2482
665,665,100.0,0.2323,0.2728
665,665,100.0,0.2323,0.2728
699,699,100.0,0.344,0.2733
755,755,100.0,0.4006,0.2681
796,796,100.0,0.4596,0.2574
796,796,100.0,0.4596,0.2574
833,833,100.0,0.5404,0.2312
873,873,100.0,0.581,0.2129
891,891,100.0,0.6423,0.1722
891,891,100.0,0.6423,0.1722
936,936,100.0,0.696,0.1298
1067,1098,97.2,0.7417,0.0562
1067,1098,97.2,0.7417,0.0562
1074,1110,96.8,0.7672,0.0118
1093,1154,94.7,0.7849,359.986
1100,1163,94.6,0.7837,359.9579
1100,1163,94.6,0.7837,359.9579
1115,1189,93.8,0.7671,359.9415
1119,1184,94.5,0.7381,359.9203
1119,1190,94.0,0.7144,359.906
1119,1190,94.0,0.7144,359.906
1117,1188,94.0,0.686,359.8929
1123,1189,94.4,0.6595,359.8851
1127,1191,94.6,0.6426,359.8752
1127,1191,94.6,0.6426,359.8752
1133,1194,94.9,0.622,359.8692
1129,1183,95.4,0.5668,359.8481
1129,1183,95.4,0.5668,359.8481
1130,1178,95.9,0.531,359.8406
1133,1170,96.8,0.5014,359.8412
1133,1170,96.8,0.5014,359.8412
1133,1170,96.8,0.5014,359.8412
1122,1150,97.6,0.4798,359.8504
1121,1142,98.2,0.4717,359.849
1121,1142,98.2,0.4717,359.849
1118,1138,98.2,0.4691,359.8536
1128,1139,99.0,0.4541,359.8554
1135,1144,99.2,0.4469,359.86
1135,1144,99.2,0.4469,359.86
1138,1146,99.3,0.4487,359.8591
1147,1158,99.1,0.4429,359.8586
1149,1154,99.6,0.4407,359.8639
1149,1154,99.6,0.4407,359.8639
1168,1170,99.8,0.4338,359.8664
1178,1178,100.0,0.4347,359.868
1179,1179,100.0,0.4263,359.8713
1179,1179,100.0,0.4263,359.8713
1191,1192,99.9,0.4175,359.8721
1170,1170,100.0,0.4195,359.8701
1170,1170,100.0,0.4195,359.8701
1176,1176,100.0,0.4463,359.8704
1194,1196,99.8,0.4421,359.8736
1190,1190,100.0,0.4261,359.8797
1190,1190,100.0,0.4261,359.8797
1178,1178,100.0,0.4065,359.8838
1185,1185,100.0,0.4112,359.8911
1185,1185,100.0,0.4112,359.8911
1198,1198,100.0,0.412,359.8931
1211,1211,100.0,0.4142,359.8889
1217,1217,100.0,0.4219,359.8799
1217,1217,100.0,0.4219,359.8799
1237,1237,100.0,0.4201,359.8765
1254,1254,100.0,0.4161,359.8668
1254,1254,100.0,0.4161,359.8668
1247,1247,100.0,0.4278,359.8592
1268,1268,100.0,0.4184,359.8571
1252,1258,99.5,0.4252,359.8538
1252,1258,99.5,0.4252,359.8538
1258,1258,100.0,0.4254,359.8544
1261,1261,100.0,0.4151,359.8534
1268,1276,99.4,0.4104,359.8491
1268,1276,99.4,0.4104,359.8491
1284,1284,100.0,0.4178,359.844
1336,1336,100.0,0.4115,359.8272
1336,1336,100.0,0.4115,359.8272
1363,1367,99.7,0.421,359.8137
1421,1425,99.7,0.4264,359.8053
1476,1495,98.7,0.4255,359.7953
1476,1495,98.7,0.4255,359.7953
1532,1577,97.1,0.419,359.7832
1553,1600,97.1,0.4127,359.7657
1617,1745,92.7,0.4014,359.7546
1617,1745,92.7,0.4014,359.7546
1655,1743,95.0,0.4035,359.7369
1798,1968,91.4,0.408,359.7241
1881,2066,91.0,0.3993,359.7089
1881,2066,91.0,0.3993,359.7089
2012,2209,91.1,0.3927,359.6969
2092,2279,91.8,0.3926,359.6782
2175,2401,90.6,0.387,359.6662
2175,2401,90.6,0.387,359.6662
2286,2491,91.8,0.3641,359.6494
2366,2596,91.1,0.3661,359.6358
2439,2664,91.6,0.3308,359.6149
2439,2664,91.6,0.3308,359.6149
2479,2692,92.1,0.3195,359.5999
2517,2691,93.5,0.3009,359.5784
2538,2715,93.5,0.2898,359.5623
2538,2715,93.5,0.2898,359.5623
2609,2758,94.6,0.2728,359.5422
2727,2819,96.7,0.2531,359.509
2727,2819,96.7,0.2531,359.509
2757,2838,97.1,0.2482,359.4929
2822,2895,97.5,0.2444,359.4776
2902,2973,97.6,0.2448,359.4675
2902,2973,97.6,0.2448,359.4675
2947,2995,98.4,0.2434,359.4532
3006,3064,98.1,0.2276,359.4336
3006,3064,98.1,0.2276,359.4336
3039,3104,97.9,0.2196,359.4265
3052,3104,98.3,0.2176,359.4215
3114,3142,99.1,0.2202,359.4154
3114,3142,99.1,0.2202,359.4154
3156,3199,98.7,0.2238,359.4104
3246,3275,99.1,0.2114,359.399
3246,3275,99.1,0.2114,359.399
3294,3317,99.3,0.2063,359.394
3338,3353,99.6,0.2048,359.3921
3368,3376,99.8,0.1878,359.3875
3368,3376,99.8,0.1878,359.3875
3399,3416,99.5,0.1839,359.3835
3511,3544,99.1,0.1773,359.3676
3511,3544,99.1,0.1773,359.3676
3527,3553,99.3,0.1719,359.3617
3580,3600,99.4,0.1587,359.3592
3593,3609,99.6,0.1491,359.3547
3593,3609,99.6,0.1491,359.3547
3637,3666,99.2,0.1373,359.3507
3730,3748,99.5,0.1247,359.3385
3730,3748,99.5,0.1247,359.3385
3744,3754,99.7,0.1127,359.3297
3771,3813,98.9,0.1102,359.3208
3819,3863,98.9,0.1018,359.3167
3819,3863,98.9,0.1018,359.3167
3783,3851,98.2,0.0857,359.3092
3759,3830,98.1,0.0857,359.3053
3750,3876,96.7,0.0812,359.2987
3750,3876,96.7,0.0812,359.2987
3728,3886,95.9,0.0731,359.2934
3727,3944,94.5,0.0601,359.2851
3727,3944,94.5,0.0601,359.2851
3686,3923,94.0,0.0597,359.2769
3696,3866,95.6,0.0578,359.2729
3673,3860,95.2,0.0556,359.2686
3673,3860,95.2,0.0556,359.2686
3701,3906,94.8,0.0566,359.267
3732,3930,95.0,0.0593,359.2662
3741,3970,94.2,0.0524,359.2666
3741,3970,94.2,0.0524,359.2666
3733,3901,95.7,0.061,359.2652
3756,3946,95.2,0.0733,359.2641
3774,4009,94.1,0.085,359.2644
3774,4009,94.1,0.085,359.2644
3790,3981,95.2,0.0875,359.2642
3836,4013,95.6,0.1003,359.2627
3836,4013,95.6,0.1003,359.2627
3850,4029,95.6,0.1056,359.2598
3870,4077,94.9,0.1057,359.2567
3914,4057,96.5,0.1054,359.2546
3914,4057,96.5,0.1054,359.2546
3889,4034,96.4,0.1047,359.2524
4004,4088,97.9,0.0954,359.2461
4004,4088,97.9,0.0954,359.2461
3961,4087,96.9,0.0874,359.2399
3915,4019,97.4,0.078,359.2321
3880,3964,97.9,0.0802,359.2261
3880,3964,97.9,0.0802,359.2261
3866,3968,97.4,0.0763,359.2178
3829,3889,98.5,0.0715,359.2057
3829,3889,98.5,0.0715,359.2057
3788,3824,99.1,0.0648,359.1966
3775,3805,99.2,0.0606,359.1923
3716,3756,98.9,0.0524,359.1857
3716,3756,98.9,0.0524,359.1857
3707,3748,98.9,0.0474,359.179
3626,3639,99.6,0.0329,359.1675
3626,3639,99.6,0.0329,359.1675
3567,3584,99.5,0.0276,359.1601
3604,3613,99.8,0.0236,359.1548
3618,3618,100.0,0.0145,359.1469
3618,3618,100.0,0.0145,359.1469
3644,3644,100.0,0.0103,359.1411
3612,3612,100.0,0.0039,359.1324
3582,3582,100.0,0.0057,359.1269
3582,3582,100.0,0.0057,359.1269
3572,3583,99.7,0.0061,359.118
3603,3608,99.9,0.0061,359.1123
3539,3539,100.0,0.0056,359.1007
3539,3539,100.0,0.0056,359.1007
3500,3501,100.0,0.005,359.0949
3421,3421,100.0,0.0056,359.088
3421,3421,100.0,0.0056,359.088
3380,3380,100.0,0.0023,359.0946
3322,3322,100.0,0.0065,359.1163
3284,3284,100.0,0.0065,359.1304
3284,3284,100.0,0.0065,359.1304
3223,3223,100.0,0.0117,359.1577
3187,3187,100.0,0.0185,359.1797
3139,3139,100.0,0.0336,359.2171
3139,3139,100.0,0.0336,359.2171
3149,3149,100.0,0.051,359.2467
3259,3259,100.0,0.076,359.2953
3303,3303,100.0,0.0953,359.3313
3303,3303,100.0,0.0953,359.3313
3353,3353,100.0,0.1294,359.3937
3378,3378,100.0,0.1519,359.4376
3516,3516,100.0,0.1867,359.5083
3516,3516,100.0,0.1867,359.5083
